event_id,date,location,Region,customer,device_family,current_ios,severity,outage,psirts_current_ios,bugs_current_ios
89b9149e-abb3-4d23-af46-02f4be34a060,9/28/2020,Cajaertaur,NEMAT,Fivebridge,Cisco Catalyst 9300 Series,WS-C3650-48FS-E---Denali 16.3.8prd2---1,P3,TRUE,CVE-2018-0480,CSCvj25068
6ee5e4e6-4520-443d-a8d6-eb2e97bca525,6/17/2020,Bronllech,ASEAM,Meevee,Cisco Catalyst 3650 Series,WS-C3850-24XS-E---16.3.5b---2,P3,FALSE,CVE-2019-12643,CSCvo47376
4697219f-b5b9-4bed-a0ad-202829ba513d,10/11/2020,Lower Hazelbeck,ASEAM,DabZ,Cisco ISR G1,CISCO2951/K9---15.5(3)M7---2,P1,FALSE,CVE-2018-0156,CSCvj25124
9da26bfd-c4a4-440c-b2e2-6d5739d263e0,11/9/2020,Cajaerlaiqua,NEMAT,Fivespan,Cisco Catalyst 3850 Series,WS-C3850-24XS-E---16.6.2---2,P3,FALSE,CVE-2017-6665,CSCvf36269
c7a72af1-11d3-48d3-8d82-c4627b12a61f,5/5/2020,Barpool,NEMAT,Vinder,Cisco ISR G1,CISCO2951/K9---15.3(3)M5---313,P1,FALSE,CVE-2017-12240,CSCvh13611
8e4b8edd-6f61-4424-aceb-8814181172c2,4/24/2020,Radheim,AMUR,Fivebridge,Cisco Catalyst 2960 Series,WS-C3850-48P-E---03.06.08E---2,P1,FALSE,CVE-2019-1748,CSCvh13611
1b376ae2-5bfb-4d94-91b2-0556d4c949d0,9/9/2020,Northwaite,NEMAT,Buzzshare,Cisco ISR G2,WS-C3650-48PS-L---3.6.6E---454,P3,TRUE,CVE-2019-1748,CSCvj25068
09146c97-4698-43b7-8675-77f6fbb45cfd,1/14/2021,Llan Hafoddwrgi,APCG,Feednation,Cisco Catalyst 3750-G Series,CISCO2951/K9---15.4(3)M1---1,P1,FALSE,CVE-2019-1746,CSCvo47376
cc6e034a-8659-4bec-8c4b-433751b5bd5a,3/8/2021,Cilbelan,APCG,Jabbersphere,Cisco Catalyst 3750-X Series,WS-C3750X-48P-S---12.2(55)SE5---6,P3,TRUE,CVE-2019-12657,CSCuo17183
729d8da2-9f88-4d38-a0cd-d76f784efcb0,9/17/2020,Whiteburn,APCG,Topiclounge,Cisco Catalyst 3850 XS Series,WS-C3650-24PS-E---3.7.3E---1,P1,FALSE,CVE-2019-1737,CSCvg48576
b7aa2456-9e2f-43ec-b822-73c13afc5fda,12/9/2020,Alsheim,APCG,Jabberstorm,Cisco Catalyst 3750-G Series,WS-C3750X-24P-S---12.2(55)SE5---3,P3,FALSE,CVE-2017-6665,CSCvd51214
1b1c8c5e-ceb2-499f-adbd-fbbd998b7e80,11/4/2020,Kinbrook,EPAC,Zoombeat,Cisco ISR G1,WS-C3650-24PS-E---Everest 16.6.6---1,P2,TRUE,CVE-2019-12643,CSCvf36269
47146efc-f061-4763-b2d3-892f27fa01ca,6/9/2020,Salzrichshaus,AMUR,Realcube,Cisco Catalyst 9300 Series,WS-C4506-E---3.1.1SG---2,P3,FALSE,CVE-2017-12240,CSCvg01089
248d6aae-05fc-49a9-9d58-581ec9eac982,12/6/2020,Westby,ASEAM,Avavee,Cisco Catalyst 3650 Series,CISCO2951/K9---15.5(3)M7---2,P2,TRUE,CVE-2018-0475,CSCvd73664
7fec0988-b15e-4e4d-889a-175ed9f6cf4d,7/4/2020,Pentre Glyngroes,APCG,Browsecat,Cisco Catalyst 3560-X Series,WS-C3850-12S-E---03.06.06E---2,P2,FALSE,CVE-2019-12643,CSCvg76186
97349e97-820e-42b4-bf17-78f0494f0183,10/15/2020,Barfield,APCG,Bubbletube,Cisco ISR G1,WS-C2960S-24PS-L---12.2(55)SE5---1,P3,TRUE,CVE-2019-1737,CSCvn93524
970d3743-e978-460a-a770-35d1fb9a2403,5/13/2020,Llyn Hendrecoch,EPAC,Jaxnation,Cisco Catalyst 2960-X Series,WS-C2960S-48FPS-L---12.2(55)SE5---5,P3,TRUE,CVE-2017-6665,CSCvj25068
07542f75-9cd6-4af6-8010-d0b0080bcb00,3/29/2020,Esgair Alltbwlch,AMUR,JumpXS,Cisco Catalyst 3750-G Series,CISCO2951/K9---15.4(3)M3---1,P3,FALSE,CVE-2018-0475,CSCvj25068
a9c67238-2bf5-4848-a834-27ecd74c6cac,11/11/2020,Caeltys,AMUR,Ozu,Cisco Catalyst 3560-X Series,WS-C3750X-48P-S---12.2(55)SE8---1,P1,FALSE,CVE-2019-12643,CSCvd40673
43728cd0-b21c-4e0b-8ea0-9717b105532e,10/10/2020,Helmensburg,ASEAM,Skidoo,Cisco Catalyst 3750-X Series,WS-C3650-48FS-E---Everest 16.6.5---56,P3,TRUE,CVE-2017-6665,CSCvn29244
10f4012b-8b8d-4449-bda3-2e6846814ea2,1/20/2021,Shyrarta,NEMAT,Voonyx,Cisco Catalyst 4500 Series,WS-C3850-48P-E---16.3.5b---1,P1,TRUE,CVE-2018-0156,CSCvo47376
f232cb5d-9a17-48a6-89d4-c260100a7e6a,8/25/2020,Weinensingen,NEMAT,Twimm,Cisco Catalyst 3650 Series,WS-C3650-24PS-L---3.6.6E---984,P2,TRUE,CVE-2019-12657,CSCvn29244
4cc0800c-2040-43e1-af5d-e86fc601b84a,12/18/2020,Harthaven Cross,ASEAM,Jamia,Cisco Catalyst 3750-G Series,CISCO2951/K9---15.4(3)M3---1,P3,FALSE,CVE-2018-0475,CSCvg01089
eb016ec1-9e2b-4fb0-9da8-0c7de5efe58b,8/7/2020,Northwaite,APCG,Twiyo,Cisco Catalyst 3850 Series,WS-C4506-E---3.1.1SG---2,P1,FALSE,CVE-2019-12657,CSCvd73487
7fd56244-edcc-4cad-97e4-b733c25185fa,10/21/2020,Parcrhos,AMUR,Topicware,Cisco Catalyst 3750-X Series,WS-C3850-48P-E---03.06.06E---2,P2,TRUE,CVE-2018-0480,CSCvo47376
2d253a19-e0c0-4c81-a575-b9546c93b461,6/28/2020,Lower Hazelbeck,NEMAT,Voonix,Cisco Catalyst 3850 Series,WS-C6506-E---12.2(18)SXF12a---2,P2,FALSE,CVE-2019-1746,CSCvd40673
53fd2f42-6d23-4db9-bc66-c72746f8adae,6/15/2020,Nant Aranwen,NEMAT,Jabbersphere,Cisco Catalyst 3750-G Series,WS-C3650-48FS-E---Everest 16.6.5---56,P1,TRUE,CVE-2017-6665,CSCuo17183
57083374-82e6-4d8e-9e5c-6af354581bd1,9/3/2020,Ynysfach,EPAC,Twitternation,Cisco Catalyst 3560-G Series,WS-C3750X-48PF-S---12.2(55)SE5---2,P2,FALSE,CVE-2018-0156,CSCvd88936
0ac99e3e-6d4e-4575-8415-ffc555bb81b5,11/24/2020,Enedtaure,APCG,Wikido,Cisco Catalyst 2960 Series,WS-C3850-48P-E---Denali 16.3.5b---58,P3,FALSE,CVE-2018-0171,CSCvg76186
276755d3-5aba-4f8f-9af5-7c2c46478b96,11/15/2020,Oulhall,NEMAT,Buzzshare,Cisco Catalyst 3560 Series,WS-C4506-E---3.8.5aE---12,P1,TRUE,CVE-2018-0167,CSCvo47376
deaf1d66-3d3b-47fd-8f69-4387f4fa465d,2/28/2021,Barfield,ASEAM,Realblab,Cisco Catalyst 2960-S Series,WS-C3650-48PS-E---03.06.06E---252,P2,FALSE,CVE-2019-12643,CSCvg76186
f471f18b-5613-4917-a559-9c4d71e2d290,5/4/2020,Kirington,NEMAT,Dynabox,Cisco Catalyst 3560-X Series,WS-C3850-48P-E---03.06.08E---2,P3,TRUE,CVE-2018-0475,CSCvh13611
9551ab66-6379-49ab-99b4-b70edaecadce,9/23/2020,Altbern,ASEAM,Kwimbee,Cisco Catalyst 3850 XS Series,WS-C4506-E---03.06.02.E---2,P2,FALSE,CVE-2017-6663,CSCvo47376
0cc17d82-a09c-487b-a0bb-d92a331cae48,2/1/2021,Dorngarten,APCG,Topicshots,Cisco Catalyst 3650 Series,WS-C3850-48P-E---03.06.06E---2,P2,TRUE,CVE-2017-12240,CSCvn29244
23537d49-a862-4aab-92d4-dfc2a51dc426,9/22/2020,Hochenwald,ASEAM,Vinte,Cisco Catalyst 3750-X Series,WS-C3850-48P-E---Everest 16.6.5---71,P1,FALSE,CVE-2018-0167,CSCvg76186
1b69c444-6151-49a3-9c21-64978331c23a,1/13/2021,Kirdale,ASEAM,JumpXS,Cisco ISR G2,WS-C4506-E---3.1.1SG---2,P3,FALSE,CVE-2018-0167,CSCvd51214
c68cf93b-ec57-4882-8363-14ec99b7ff87,12/22/2020,Dorngarten,ASEAM,Yata,Cisco ISR G2,WS-C3850-48P-E---03.06.06E---2,P2,FALSE,CVE-2018-0167,CSCvn29244
5edaabd6-6bcc-4077-bc1c-9035900db43e,1/12/2021,Llan Trecarw,AMUR,Yoveo,Cisco Catalyst 3650 Series,WS-C3650-48FS-E---Denali 16.3.8prd2---1,P1,FALSE,CVE-2019-1748,CSCuo17183
4fcc1890-12f6-4808-9040-16d25178efbc,12/10/2020,Neldortaur,AMUR,Yotz,Cisco ISR G1,WS-C3750X-48P-S---12.2(55)SE8---1,P1,TRUE,CVE-2017-6663,CSCvg76186
8d24f63f-8fd6-4f7b-8bec-03b8c9c40557,6/10/2020,Altbern,AMUR,Youspan,Cisco Catalyst 2960-S Series,WS-C4506-E---3.1.1SG---2,P1,FALSE,CVE-2018-0167,CSCvg01089
86ff7d37-c5f9-43f3-902e-1f6e87e94df3,7/2/2020,Presworth,EPAC,Yakijo,Cisco Catalyst 4500 Series,WS-C3650-48PS-E---3.7.4E---1,P2,FALSE,CVE-2017-6663,CSCvn29244
a450880d-4798-4a72-9adc-712ae7b805e5,10/4/2020,Overdon Lake,AMUR,Kaymbo,Cisco Catalyst 3750-X Series,WS-C3750X-24P-S---12.2(55)SE5---3,P1,FALSE,CVE-2017-6663,CSCvd73487
ee7582a1-a772-4ffd-815c-60026f060b19,6/9/2020,Parcwen,ASEAM,BlogXS,Cisco Catalyst 3650 Series,WS-C3850-24XS-E---16.6.2---2,P2,TRUE,CVE-2019-12657,CSCvg76186
366c5197-7667-4999-8e91-5f091645b5f1,1/2/2021,Whiteby,ASEAM,Yadel,Cisco Catalyst 3560-G Series,WS-C3850-48P-E---Denali 16.3.5b---58,P2,TRUE,CVE-2017-6665,CSCvj25124
c8b4e8db-7e9a-4111-8e53-58a4df2e1128,2/26/2021,Cajaertaur,APCG,Yozio,Cisco ISR G2,CISCO3925-CHASSIS---15.3(3)M5---18,P1,TRUE,CVE-2019-12657,CSCvg48576
902755a2-2708-40bc-b5d2-611e02be2e49,11/5/2020,Foxton,AMUR,Browsedrive,Cisco Catalyst 3750-X Series,WS-C3650-24PS-E---Everest 16.6.6---1,P2,FALSE,CVE-2018-0167,CSCvd88936
f3c70e00-134d-4447-9b87-d2c9495333ee,4/5/2020,Estelthor,ASEAM,Kare,Cisco Catalyst 3560 Series,WS-C3650-48FS-E---Denali 16.3.8prd2---1,P1,TRUE,CVE-2019-1748,CSCvh13611
cc902eb6-b42a-44fe-b353-1ec9645ffbc7,9/4/2020,Westmouth,EPAC,Quaxo,Cisco Catalyst 2960-S Series,WS-C2960S-48FPS-L---12.2(55)SE5---5,P3,FALSE,CVE-2019-1748,CSCvf36269
7b1830a2-2fd4-4b26-a4ff-8b07ef1a43a9,8/1/2020,Llyspandy,EPAC,Tagopia,Cisco Catalyst 2960-S Series,WS-C3850-24XS-E---16.6.2---2,P1,FALSE,CVE-2018-0167,CSCvn93524
cf5407c3-bc0b-4d22-9818-1b76b19952bc,5/31/2020,Oulfield,EPAC,Aimbo,Cisco ISR G1,WS-C3850-48P-E---Everest 16.6.5---71,P1,FALSE,CVE-2018-0480,CSCvn93524
4fb3b9a6-3d28-4ba1-8911-55ced37cd0c2,11/15/2020,Braunrichswitz,ASEAM,Babbleopia,Cisco Catalyst 3750-G Series,WS-C3650-48PS-E---3.7.4E---1,P3,TRUE,CVE-2017-6665,CSCvo47376
fffba200-c544-4327-95d3-09ef41fc55ad,7/12/2020,Llan Hafoddwrgi,APCG,Brainbox,Cisco Catalyst 4500 Series,CISCO3925-CHASSIS---15.3(3)M5---18,P2,FALSE,CVE-2017-6663,CSCvf36269
f7c3d225-f997-494f-9eb4-66849d0bd2df,5/14/2020,Alsheim,AMUR,Devpulse,Cisco Catalyst 3750-X Series,WS-C3750X-24P-S---12.2(55)SE---2,P2,FALSE,CVE-2018-0167,CSCvf36269
708bf368-8e90-4a10-9411-bca162d8520d,4/4/2020,Braunrichswitz,APCG,Meedoo,Cisco Catalyst 2960 Series,WS-C4506-E---3.1.1SG---2,P2,TRUE,CVE-2019-12643,CSCvo47376
631299e4-c482-432f-a346-54d97008dc51,3/28/2020,Salzfeld,ASEAM,LiveZ,Cisco ISR G2,WS-C3650-24PD-E---16.6.5---38,P2,TRUE,CVE-2018-0475,CSCuo17183
88c271e5-76aa-48c3-8f34-737b8e93c66d,7/17/2020,Schwarzelsdorf,EPAC,Realbuzz,Cisco Catalyst 4500 Series,WS-C3650-24PS-E---Denali 16.3.5b---1,P1,TRUE,CVE-2017-6663,CSCvj25068
02d041a3-f2b3-4174-bc3c-3d036d1f4e4f,4/15/2020,Kinbrook,AMUR,Gigazoom,Cisco Catalyst 3650 Series,WS-C3850-48P-E---03.06.08E---2,P2,TRUE,CVE-2019-1748,CSCvn93524
6d03bc91-bc3a-476e-9b50-d8d236c1e759,6/24/2020,Wolfmark,APCG,Twitterwire,Cisco Catalyst 3850 Series,WS-C3750X-24P-S---12.2(55)SE5---3,P2,TRUE,CVE-2017-6665,CSCvd73664
2ba1ef73-d299-434e-9d2b-0d928b64ce23,9/26/2020,Schwarzesau,EPAC,Realcube,Cisco Catalyst 2960-X Series,WS-C4506-E---3.6.2E---174,P1,FALSE,CVE-2019-12643,CSCvd51214
0056d5e9-2d1a-41b0-9d99-d83c77d92965,3/24/2020,Frankbruck,AMUR,Devcast,Cisco Catalyst 3850 Series,WS-C3750X-24P-S---12.2(55)SE---2,P1,TRUE,CVE-2018-0156,CSCvj25124
8e82eace-f8eb-47d9-ba6d-65de908454a0,7/31/2020,Guildhey,EPAC,Fivespan,Cisco Catalyst 2960-S Series,WS-C3850-48P-E---Denali 16.3.5b---58,P2,FALSE,CVE-2017-6663,CSCvg76186
e4cb1d94-72fa-4af7-8b7c-cdebeedc430a,2/12/2021,Blaengroes,NEMAT,Flipstorm,Cisco Catalyst 3560 Series,WS-C3850-24XS-E---16.3.5b---2,P1,FALSE,CVE-2018-0167,CSCvh13611
3271d098-f8c1-4417-b99b-d418600ef7c0,11/6/2020,Presworth,AMUR,Gevee,Cisco Catalyst 2960 Series,WS-C3650-48PS-E---3.7.4E---1,P1,TRUE,CVE-2018-0475,CSCvd73664
cf66837f-5127-4661-9111-647d8fe51c7a,1/13/2021,Dinkerchen,EPAC,Realbridge,Cisco Catalyst 3560 Series,WS-C3850-48P-E---Everest 16.6.5---71,P2,TRUE,CVE-2017-6665,CSCvg01089
8ea85aeb-0c00-4965-842f-ca5584d5e7ef,5/23/2020,Oberberg,APCG,Flipstorm,Cisco 4000 Series ISR,WS-C3650-48PS-E---3.7.4E---1,P1,FALSE,CVE-2019-12643,CSCvd51214
fe916202-1a09-4006-97a5-f95d55049149,10/3/2020,Overdon Lake,APCG,Skaboo,Cisco Catalyst 3850 XS Series,WS-C3650-24PS-E---Denali 16.3.5b---1,P3,FALSE,CVE-2019-12643,CSCvg48576
2f2d634b-5a2d-44aa-b0f7-e8158e855ba0,11/27/2020,Llyspandy,ASEAM,Oyope,Cisco Catalyst 3560-G Series,WS-C3650-48PS-E---3.7.4E---1,P2,FALSE,CVE-2019-1737,CSCvd73487
3c38a660-e5d4-49a0-81f3-c95dc3b073a7,10/18/2020,Rhuntum,APCG,Jabberbean,Cisco ISR G2,WS-C3750X-48P-S---12.2(55)SE5---6,P3,TRUE,CVE-2018-0480,CSCvo47376
70a85b28-34b7-4a7b-b427-a7c1a5de22e9,11/2/2020,Whiteburn,EPAC,Gabcube,Cisco Catalyst 3560 Series,WS-C3650-48FS-E---Denali 16.3.8prd2---1,P3,TRUE,CVE-2018-0156,CSCvd88936
20c923ca-c1c7-41c0-8498-8abd16e34a13,8/31/2020,Portsdon,APCG,Jabberstorm,Cisco Catalyst 3850 XS Series,WS-C3650-24PS-E---Everest 16.6.5---1,P3,FALSE,CVE-2019-12657,CSCuo17183
f7dfaff3-9a5e-422c-8392-677017cb05b1,8/30/2020,Llyn Hendrecoch,NEMAT,Thoughtsphere,Cisco ISR G2,WS-C3650-48PS-E---3.7.4E---1,P2,FALSE,CVE-2017-6663,CSCvo47376
bf13370a-9198-4a8f-8179-680707c7d505,9/7/2020,Nimlaur,AMUR,Latz,Cisco Catalyst 2960-S Series,WS-C3850-24XS-S---16.6.5---3,P2,FALSE,CVE-2018-0167,CSCvd40673
397e9149-1a22-48fd-aa3f-6637f91e5b02,12/31/2020,Olaesshys,EPAC,Wikizz,Cisco Catalyst 4500 Series,WS-C3650-24PS-E---Denali 16.3.5b---1,P1,TRUE,CVE-2018-0167,CSCvg76186
346fbe1e-f5cb-4e98-aab8-8de4dc07784e,3/9/2021,Shyrarta,EPAC,Edgepulse,Cisco ISR G1,WS-C3850-12S-E---03.06.06E---2,P1,FALSE,CVE-2018-0480,CSCvd51214
318bcdda-22af-4222-8c12-a11f8f53dc98,2/20/2021,Ostbruck,NEMAT,Pixoboo,Cisco Catalyst 3850 Series,WS-C3850-12S-E---03.06.06E---2,P3,FALSE,CVE-2017-12240,CSCvd40673
eee5dd21-b2d3-44d5-a7da-b20104ca668b,1/16/2021,Millwike,EPAC,Tazz,Cisco Catalyst 3560 Series,WS-C2960S-48FPS-L---12.2(55)SE5---5,P2,FALSE,CVE-2018-0156,CSCvd51214
b8189c46-02f1-4efe-964c-c7907ca5f4ca,7/4/2020,Moel Glanpandy,ASEAM,Skinte,Cisco Catalyst 3850 Series,CISCO2951/K9---15.3(3)M5---313,P3,TRUE,CVE-2018-0167,CSCvd73664
11c6fe85-5668-4f3c-909f-f137e1a50ba1,8/25/2020,Harby,ASEAM,Wikizz,Cisco Catalyst 2960-X Series,WS-C2960S-24PS-L---12.2(55)SE5---1,P2,TRUE,CVE-2018-0167,CSCuo17183
c1c0410f-9470-49a4-be39-d6543bcf5f3b,12/1/2020,Neldorsari,NEMAT,Mita,Cisco Catalyst 2960 Series,WS-C4506-E---3.8.6E---42,P2,TRUE,CVE-2017-6665,CSCvg76186
0d754b17-fa40-44ed-8e4b-3a435dc02dfd,11/19/2020,Ynysfach,EPAC,Eayo,Cisco Catalyst 3560-G Series,WS-C3650-48FS-E---03.06.09E---2,P2,FALSE,CVE-2019-1748,CSCvd51214
a52f4024-7c33-4a86-9af5-f49abe6e1b52,6/11/2020,Llyspandy,AMUR,Dabtype,Cisco Catalyst 4500 Series,WS-C3850-24XS-E---16.6.2---2,P3,TRUE,CVE-2018-0480,CSCvd73487
a8220307-a94b-4180-9d3c-eb0ac699174a,7/17/2020,Woolcaster,ASEAM,Leexo,Cisco Catalyst 3560-G Series,WS-C3650-24PS-L---3.6.6E---984,P3,TRUE,CVE-2018-0475,CSCvd73664
64c2025b-b13f-44b4-a21d-58885c86485b,6/22/2020,Munchbach,EPAC,Shuffledrive,Cisco Catalyst 3560-X Series,WS-C3650-48FS-E---3.6.6E---595,P3,TRUE,CVE-2019-1748,CSCvd51214
48206439-57ae-4047-8cc2-073099c368fd,6/25/2020,Moorwike,ASEAM,Kwinu,Cisco Catalyst 2960 Series,WS-C4506-E---03.06.02.E---2,P2,FALSE,CVE-2018-0171,CSCvn93524
bde0c8d5-2038-47a5-bf9b-71df40e4eaca,3/10/2021,Neldorsari,APCG,Viva,Cisco 4000 Series ISR,WS-C3850-48P-E---Denali 16.3.5b---58,P3,FALSE,CVE-2018-0167,CSCvj25068
32289083-de99-423c-8115-f28c3eb73593,7/19/2020,Guildwick,APCG,Gabtune,Cisco Catalyst 3650 Series,WS-C3650-24PS-E---Everest 16.6.6---1,P3,TRUE,CVE-2018-0475,CSCvg48576
d16c8aa3-f6b4-43ea-b522-5ac56fd8a0da,9/22/2020,Londjhi,NEMAT,Wikivu,Cisco Catalyst 4500 Series,WS-C3650-24PS-E---Everest 16.6.5---1,P3,TRUE,CVE-2019-12643,CSCvj25068
ee9afe18-33ce-4f16-ba95-f6c0f2f631af,9/23/2020,Marsby,APCG,Topdrive,Cisco Catalyst 2960-X Series,WS-C3650-48FS-E---Denali 16.3.8prd2---1,P3,FALSE,CVE-2019-1748,CSCvg76186
aa30f589-d82c-482c-897e-7e19d6cd1b3c,1/3/2021,Milllea Head,ASEAM,Quire,Cisco Catalyst 3560-X Series,WS-C3650-24PS-E---Denali 16.3.5b---1,P3,TRUE,CVE-2019-12643,CSCvd51214
485d79ac-fadb-4e09-ab5b-1d40833dd766,10/1/2020,Gersmark,ASEAM,Kazu,Cisco Catalyst 3850 XS Series,WS-C3850-48P-E---Denali 16.3.5b---58,P3,FALSE,CVE-2017-6665,CSCvh13611
73390fbb-39bd-4694-8c12-f5361b932a7d,2/10/2021,Obermark,AMUR,Oloo,Cisco Catalyst 3560 Series,WS-C3850-12S-E---03.06.06E---2,P1,FALSE,CVE-2017-6665,CSCvf36269
7fc4d8b7-2e5f-40eb-9daa-386d87feb7e0,2/3/2021,Weinensingen,EPAC,Viva,Cisco Catalyst 3560-X Series,WS-C3750X-48PF-S---12.2(55)SE5---2,P1,TRUE,CVE-2017-6663,CSCvd73664
f33b0e7a-ace3-41f3-8db8-e24eb9e87735,3/26/2020,Hochenwald,AMUR,Leenti,Cisco Catalyst 2960 Series,CISCO2951/K9---15.3(3)M5---313,P3,TRUE,CVE-2019-1748,CSCvd51214
5012a687-3cd1-45d8-af6c-07ebbc4f392d,10/13/2020,Carnserin,EPAC,Twitterbridge,Cisco Catalyst 2960-S Series,WS-C3650-48FS-E---Everest 16.6.5---56,P2,FALSE,CVE-2017-12240,CSCvd73487
32768bc5-a245-4892-b31c-95fcb19b5793,2/28/2021,Neckwald,NEMAT,Oba,Cisco Catalyst 2960 Series,WS-C3650-48FS-E---Denali 16.3.8prd2---1,P3,FALSE,CVE-2017-12240,CSCuo17183
9f01eebf-04e3-48c1-b570-fb1888b1230a,3/11/2021,Oulhall,APCG,Yodel,Cisco Catalyst 3560 Series,WS-C3850-48P-E---03.06.06E---2,P3,FALSE,CVE-2019-1748,CSCvd51214
09c2ad26-6ea0-472f-8b2d-bda8b00b56ee,10/26/2020,Moel Glanpandy,AMUR,Fivechat,Cisco Catalyst 3560-X Series,WS-C3650-48PS-E---03.06.06E---252,P2,FALSE,CVE-2017-6663,CSCvd73664
0a12b5bc-ee06-4bf7-bb66-9d2ecae0f3b9,9/12/2020,Penfelin,APCG,Dabtype,Cisco Catalyst 3750-X Series,WS-C3850-24XS-E---16.6.2---2,P1,TRUE,CVE-2017-6665,CSCvd40673
24c8daea-e4a9-4653-b801-b4ce77d76d1e,1/15/2021,Eregeithel,APCG,Rhyzio,Cisco Catalyst 3650 Series,WS-C3650-48PS-E---03.06.06E---252,P2,TRUE,CVE-2019-12643,CSCuo17183
f2eb8466-f8ac-4afc-a0a5-79c306d1db30,10/26/2020,Kinholm,APCG,Blogspan,Cisco Catalyst 3560-X Series,WS-C3650-48PS-E---3.7.4E---1,P2,TRUE,CVE-2018-0156,CSCvd40673
512beff7-d922-4070-9a8a-d38c1d4127ca,5/27/2020,Salzfeld,ASEAM,Meedoo,Cisco Catalyst 3750-G Series,WS-C3650-48PS-E---03.06.06E---252,P3,TRUE,CVE-2019-12657,CSCvd88936
be98468c-fe27-493f-bea3-f5633a4ff161,2/21/2021,Braunrichswitz,APCG,Brightbean,Cisco Catalyst 4500 Series,WS-C2960S-24PS-L---12.2(55)SE5---1,P3,FALSE,CVE-2017-6665,CSCvn29244
fb7e2dfe-266f-496f-89d7-104ecd1a2d8f,1/10/2021,Altenau,ASEAM,Zoomdog,Cisco Catalyst 3750-G Series,WS-C3650-48FS-E---03.06.09E---2,P3,TRUE,CVE-2018-0480,CSCvd51214
21ad4603-bfa9-4f52-9f21-5ba9a75bb974,11/2/2020,Ancar,AMUR,Brainverse,Cisco ISR G2,WS-C3850-24XS-S---16.6.5---3,P3,FALSE,CVE-2018-0167,CSCvd73487
2b7f5ca5-5fba-4b61-bbbd-e411550e3a5a,6/18/2020,Henmouth,EPAC,Kwideo,Cisco ISR G1,WS-C3850-24XS-S---16.6.5---3,P1,TRUE,CVE-2017-6665,CSCvn93524
50af0009-1ed9-4449-a207-d018d8ecbfd5,5/10/2020,Fron Glyncelli,APCG,Minyx,Cisco Catalyst 3560 Series,WS-C3850-12S-E---Denali 16.3.5b---2,P3,FALSE,CVE-2018-0156,CSCvn93524
00502c2a-3c7c-476b-8909-f2b7ff79a17c,7/27/2020,Mynydd Pencoed,NEMAT,Gigaclub,Cisco Catalyst 3650 Series,WS-C3650-24PS-E---Denali 16.3.5b---1,P3,TRUE,CVE-2018-0171,CSCvg48576
0f85d11c-c3e5-4c1e-b2fb-244d726e7542,9/11/2020,Blaendwrgi,APCG,Bubblebox,Cisco Catalyst 2960-X Series,WS-C3650-48FS-E---Everest 16.6.5---56,P3,FALSE,CVE-2019-12643,CSCvf36269
364d4db5-e6e5-44e5-aa9c-2c33c2c52b69,4/28/2020,Moel Glanpandy,NEMAT,Devpoint,Cisco Catalyst 2960-X Series,WS-C3650-48PS-E---03.06.06E---252,P1,TRUE,CVE-2018-0167,CSCvg48576
20f5d7a7-8963-4171-a6b8-f6f3a5888958,10/12/2020,Bancllech,APCG,Zooxo,Cisco 4000 Series ISR,WS-C4506-E---03.06.02.E---2,P2,FALSE,CVE-2018-0475,CSCvf36269
66453712-651f-42bd-8a79-23ece9fb1c70,5/22/2020,Frankbruck,AMUR,Yodo,Cisco ISR G1,WS-C3850-24XS-E---16.6.5---11,P2,TRUE,CVE-2018-0171,CSCvn29244
8e28f294-6096-4f26-b931-da8c2d8fdd55,10/16/2020,Frankheim,EPAC,Tazz,Cisco Catalyst 2960-S Series,WS-C3850-24XS-E---16.3.5b---2,P1,TRUE,CVE-2018-0475,CSCvn29244
fa718333-d00b-4b91-aa64-4e1ada45099d,4/5/2020,Trecarw,ASEAM,Wikizz,Cisco Catalyst 3560-X Series,WS-C3850-24XS-E---16.6.5---11,P1,FALSE,CVE-2019-12657,CSCvd88936
5057fb1a-8e96-42a4-86d1-1962441dd6b3,7/28/2020,Pontffynon,AMUR,Eamia,Cisco Catalyst 3750-X Series,WS-C3750X-48PF-S---12.2(55)SE5---2,P3,FALSE,CVE-2019-12643,CSCvd40673
ac783a34-319f-4726-8e03-9a3110ff3510,4/18/2020,Harthaven Cross,ASEAM,Thoughtstorm,Cisco 4000 Series ISR,WS-C4506-E---3.1.1SG---2,P3,FALSE,CVE-2017-6665,CSCvg48576
fbc0b80d-1ac1-4f99-ae50-caf632b12060,1/3/2021,Hochbach,AMUR,Eadel,Cisco Catalyst 3750-X Series,WS-C3650-24PD-E---16.6.5---38,P3,TRUE,CVE-2017-6665,CSCuo17183
08fe64ac-d259-4b47-ac0a-3ad8f18c6762,1/2/2021,Woolcaster,NEMAT,Einti,Cisco Catalyst 4500 Series,WS-C4506-E---3.1.1SG---2,P3,FALSE,CVE-2018-0167,CSCvg48576
7582ea16-5118-4268-a812-03124e379d0d,9/14/2020,Pentre Glyngroes,NEMAT,Oba,Cisco Catalyst 3560-X Series,WS-C3850-48P-E---Denali 16.3.5b---58,P2,FALSE,CVE-2019-12657,CSCvn93524
92273e9a-fbff-4424-aed6-401b3cfd466d,8/13/2020,Olaesanto,APCG,Cogibox,Cisco Catalyst 3850 Series,WS-C3650-48PS-L---3.6.6E---454,P3,TRUE,CVE-2018-0167,CSCvd40673
